player_id,player_name,age,position,main_position,current_club_name,team_name,competition_name,season,minutes_played_num,goals_per90,assists_per90,ga_per90,market_value_eur,value_band,spike_score,production_pct,age_upside,affordability,minutes_confidence,hidden_gem_score
994262,Cruz Medina (994262),19.9,Midfield - Central Midfield,Midfield,The Town FC,The Town FC,MLS Next Pro,2025,3560.0,1.2640449438202246,0.0758426966292134,1.339887640449438,250000.0,<=0.5m,0.9025270758122743,0.9025270758122743,0.5142857142857145,0.5601600457273507,1.0,80.22243661749079
837284,Mykyta Sytnykov (837284),22.2,Midfield - Central Midfield,Midfield,UCSA Tarasivka,UCSA Tarasivka,Persha Liga,24/25,1930.0,2.7979274611398965,0.0932642487046632,2.89119170984456,100000.0,<=0.5m,0.9711191335740073,0.9711191335740073,0.1857142857142858,0.8045155758788225,0.772,80.22179464817253
887137,Finlay Pollock (887137),22.1,Midfield - Attacking Midfield,Midfield,Heart of Midlothian FC,Raith Rovers FC,Championship,24/25,2420.0,2.231404958677686,0.0,2.231404958677686,75000.0,<=0.5m,0.9190340909090909,0.9190340909090909,0.1999999999999998,0.8713918262360675,0.968,80.2215310218504
944427,Edhy Zuliani (944427),22.0,Midfield - Attacking Midfield,Midfield,Pau FC,Toulouse FC B,National 3 - Grp. A,24/25,1960.0,2.295918367346939,0.0918367346938775,2.3877551020408165,50000.0,<=0.5m,0.9318181818181818,0.9318181818181818,0.21428571428571427,0.9282652186338954,0.784,80.17337539853688
918581,Anton Roshchin (918581),21.4,Midfield - Right Midfield,Midfield,FC Leningradets,Metallurg Lipetsk,2. Division B,2025,2520.0,1.0714285714285714,0.0,1.0714285714285714,75000.0,<=0.5m,0.8860759493670886,0.8860759493670886,0.3000000000000002,0.8713918262360675,1.0,80.16404252933026
985546,Callum Olusesi (985546),19.4,Midfield - Central Midfield,Midfield,Tottenham Hotspur U21,Tottenham Hotspur U21,Premier League 2,24/25,1850.0,2.4324324324324325,0.0,2.4324324324324325,500000.0,<=0.5m,0.9626955475330926,0.9626955475330926,0.585714285714286,0.40182909402686484,0.74,80.15876873979025
699589,Robert Geller (699589),22.6,Midfield - Left Midfield,Midfield,Karlsruher SC II,Karlsruher SC II,VL Baden,24/25,2000.0,4.05,0.225,4.275,100000.0,<=0.5m,0.9830438378825476,0.9761904761904762,0.12857142857142836,0.8045155758788225,0.8,80.15221723517365
1011140,Jack Fletcher (1011140),19.4,Midfield - Attacking Midfield,Midfield,Manchester United U21,Manchester United U21,Premier League 2,24/25,1680.0,2.142857142857143,0.1607142857142857,2.3035714285714284,,,0.9604011579818031,0.9261363636363636,0.585714285714286,0.5,0.672,79.96167257473711
924313,Imad Jaadar (924313),21.0,Midfield - Right Midfield,Midfield,SV Darmstadt 98 II,SV Rot-Weiss Walldorf,Hessenliga,24/25,2180.0,2.889908256880734,0.0,2.889908256880734,,,0.9746835443037974,0.9746835443037974,0.35714285714285715,0.5,0.872,79.91529837251356
1011659,Rhys Chadwick (1011659),19.5,Midfield - Defensive Midfield,Midfield,Leeds United U21,Leeds United U21,Premier League Cup,24/25,1350.0,1.3333333333333337,0.2,1.5333333333333334,,,0.9754962779156328,0.9668367346938775,0.5714285714285714,0.5,0.54,79.88212386691649
1146794,Denis Adamkovic (1146794),19.8,Midfield - Attacking Midfield,Midfield,AS Trencin,AS Trencin U19,I. Liga SD,24/25,2570.0,2.1011673151750974,0.0,2.1011673151750974,,,0.90625,0.90625,0.5285714285714285,0.5,1.0,79.83214285714286
817002,Tommaso Fermi (817002),22.0,Midfield - Central Midfield,Midfield,SS Cosmos,SS Cosmos,Camp. Sammarinese,24/25,2850.0,1.263157894736842,0.0,1.263157894736842,50000.0,<=0.5m,0.8898916967509025,0.8898916967509025,0.21428571428571427,0.9282652186338954,1.0,79.81778629450011
930416,Aleksander Wolczek (930416),21.2,Midfield - Defensive Midfield,Midfield,Slask Wroclaw II,Slask Wroclaw II,Betclic 3 Liga - Group III,24/25,3700.0,1.4594594594594597,0.0,1.4594594594594597,0.0,<=0.5m,0.9591836734693877,0.9591836734693877,0.3285714285714287,0.5,1.0,79.80816326530612
897491,Bilal Yalcinkaya (897491),20.4,Midfield - Attacking Midfield,Midfield,Hamburger SV II,Hamburger SV II,Regionalliga Nord,24/25,3220.0,1.6770186335403727,0.139751552795031,1.816770186335404,300000.0,<=0.5m,0.9505789909015715,0.8778409090909091,0.44285714285714306,0.5164332666476137,1.0,79.7502816730406
982582,Miguel Perez (982582),21.3,Midfield - Central Midfield,Midfield,St. Louis CITY SC,St. Louis CITY SC 2,MLS Next Pro,2025,2330.0,3.0901287553648067,0.0772532188841201,3.167381974248926,400000.0,<=0.5m,0.9783393501805054,0.9783393501805054,0.31428571428571417,0.45070020005715916,0.932,79.35873524020198
811354,Cian Coleman (811354),21.9,Midfield - Defensive Midfield,Midfield,Buxton FC,Buxton FC,National League North,24/25,2270.0,3.1718061674008813,0.118942731277533,3.290748898678414,,,0.9923469387755102,0.9923469387755102,0.2285714285714288,0.5,0.908,79.27795918367346
900998,Mattia Di Mino (900998),22.8,Midfield - Right Midfield,Midfield,Nuova Igea Virtus,Anzio Calcio 1924,Serie D - G,24/25,3270.0,1.926605504587156,0.055045871559633,1.9816513761467889,75000.0,<=0.5m,0.9240506329113924,0.9240506329113924,0.0999999999999999,0.8713918262360675,1.0,79.24252354198849
896597,Jardell Kanga (896597),20.7,Midfield - Attacking Midfield,Midfield,Ilves Tampere,Ilves Tampere,Veikkausliiga,2025,1870.0,1.925133689839572,0.2406417112299465,2.1657754010695185,250000.0,<=0.5m,0.9855252274607114,0.9119318181818182,0.4000000000000001,0.5601600457273507,0.748,79.23469928368995
921062,Metehan Yildirim (921062),21.5,Midfield - Attacking Midfield,Midfield,Eintracht Frankfurt II,Eintracht Frankfurt II,Hessenliga,25/26,1060.0,4.245283018867925,0.2547169811320754,4.5,100000.0,<=0.5m,0.9869727047146402,0.9829545454545454,0.2857142857142857,0.8045155758788225,0.424,79.2046094128884
722653,Sami Satılmış (722653),22.2,Midfield - Central Midfield,Midfield,1461 Trabzon FK,Altinordu FK,2.Lig Beyaz,24/25,2890.0,2.179930795847751,0.0934256055363321,2.273356401384083,200000.0,<=0.5m,0.9590854392298436,0.9590854392298436,0.1857142857142858,0.6187482137753644,1.0,79.17902991807428
1169986,Karim Djerrah (1169986),20.7,Midfield - Attacking Midfield,Midfield,FC Balagne,Sarreguemines FC,National 3 - Grp. H,24/25,2530.0,1.7786561264822134,0.1422924901185771,1.9209486166007903,,,0.9521298593879239,0.8877840909090909,0.4000000000000001,0.5,1.0,79.1121846567411
